ticketid;description;reportedby;reportdate;cinum;internalpriority;reportedpriority;siteid5;status;owner;ownergroup;assetnum;failurecode;failurereportid;linenum;orgid;siteid;ticketclass;ticketid1;type;wonum;description2;failurecode3;failurecodeid;orgid4
5895096;FALLA CORE TX - AFECTACION;;24/04/2017 13:36;TELL@BSA.TE2504;3;5;OT;CLOSED;;PEINGCTR;;10210106;288817;2579;COMCEL;;INCIDENT;5895096;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5895306;FALLA INTERNET;Jonatan Gonzales-;24/04/2017 14:04;87597;5;;BUC;CLOSED;;PEBUCOW;;1021;288786;1047;COMCEL;;INCIDENT;5895306;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5895306;FALLA INTERNET;Jonatan Gonzales-;24/04/2017 14:04;87597;5;;BUC;CLOSED;;PEBUCOW;;102110;288787;1075;COMCEL;;INCIDENT;5895306;CAUSE;;Corte Hilo de Fibra;102110;86;COMCEL
5895306;FALLA INTERNET;Jonatan Gonzales-;24/04/2017 14:04;87597;5;;BUC;CLOSED;;PEBUCOW;;10210106;288788;2579;COMCEL;;INCIDENT;5895306;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5895643;LENTITUD/INESTABILIDAD DATOS;;24/04/2017 14:48;70724;4;;BUC;CLOSED;;PEBUCOW;;1031;288937;5153;COMCEL;;INCIDENT;5895643;PROBLEM;;ATENUACION DE FIBRA;1031;1753;COMCEL
5895643;LENTITUD/INESTABILIDAD DATOS;;24/04/2017 14:48;70724;4;;BUC;CLOSED;;PEBUCOW;;103101;288938;5155;COMCEL;;INCIDENT;5895643;CAUSE;;Error humano;103101;1754;COMCEL
5896247;FALLA CORE TX - AFECTACION;;24/04/2017 16:05;IPRAN@ATN.10.4.135.1;3;5;OT;CLOSED;;RF-EPG02;;;;;;;;;;;;;;
5896768;FALLA TELEFONIA;David Perez-;24/04/2017 17:09;65450;5;;BUC;CLOSED;;PEBUCOW;;1021;288783;1047;COMCEL;;INCIDENT;5896768;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5896768;FALLA TELEFONIA;David Perez-;24/04/2017 17:09;65450;5;;BUC;CLOSED;;PEBUCOW;;102121;288784;1097;COMCEL;;INCIDENT;5896768;CAUSE;;Patchcord da馻do;102121;108;COMCEL
5896768;FALLA TELEFONIA;David Perez-;24/04/2017 17:09;65450;5;;BUC;CLOSED;;PEBUCOW;;10210104;288785;1153;COMCEL;;INCIDENT;5896768;REMEDY;;cambio patchcord;10210104;125;COMCEL
5897545;FALLA CORE TX - AFECTACION;;24/04/2017 18:44;TELL@BSA.TE2502;3;;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5898393;FALLA DATOS;Hugo Leonel;24/04/2017 20:38;56281;5;;BUC;CLOSED;;PEBUCHHT;;1021;289018;1047;COMCEL;;INCIDENT;5898393;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5898393;FALLA DATOS;Hugo Leonel;24/04/2017 20:38;56281;5;;BUC;CLOSED;;PEBUCHHT;;102132;289019;5385;COMCEL;;INCIDENT;5898393;CAUSE;;Vandalismo;102132;1867;COMCEL
5898393;FALLA DATOS;Hugo Leonel;24/04/2017 20:38;56281;5;;BUC;CLOSED;;PEBUCHHT;;10212903;289020;5763;COMCEL;;INCIDENT;5898393;REMEDY;;Correcion de fusiones en mufa;10212903;1882;COMCEL
5898627;FALLA CORE TX - AFECTACION;;24/04/2017 21:09;IPRAN@ALU.10.20.5.37;3;5;OT;CLOSED;;RF-JTP03;;7011;288818;1713;COMCEL;;INCIDENT;5898627;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5898627;FALLA CORE TX - AFECTACION;;24/04/2017 21:09;IPRAN@ALU.10.20.5.37;3;5;OT;CLOSED;;RF-JTP03;;701101;288819;1719;COMCEL;;INCIDENT;5898627;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5898627;FALLA CORE TX - AFECTACION;;24/04/2017 21:09;IPRAN@ALU.10.20.5.37;3;5;OT;CLOSED;;RF-JTP03;;70110101;288820;1759;COMCEL;;INCIDENT;5898627;REMEDY;;reconexion de energia;70110101;691;COMCEL
5902592;FALLA DATOS;Gerardo Chacon..;25/04/2017 6:15;79936;5;;BUC;CLOSED;;PEBUCOW;;1021;288885;1047;COMCEL;;INCIDENT;5902592;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5902592;FALLA DATOS;Gerardo Chacon..;25/04/2017 6:15;79936;5;;BUC;CLOSED;;PEBUCOW;;102109;288886;1073;COMCEL;;INCIDENT;5902592;CAUSE;;Corte de fibra por Movimiento de Postes;102109;84;COMCEL
5902592;FALLA DATOS;Gerardo Chacon..;25/04/2017 6:15;79936;5;;BUC;CLOSED;;PEBUCOW;;10210101;288887;1129;COMCEL;;INCIDENT;5902592;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5903182;FALLA CORE TX - RIESGO;;25/04/2017 7:31;RECTIFICADOR@EMERSON.10.25.10.19;2;5;OT;CLOSED;;RF-MET02;;7011;288929;1713;COMCEL;;INCIDENT;5903182;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5903182;FALLA CORE TX - RIESGO;;25/04/2017 7:31;RECTIFICADOR@EMERSON.10.25.10.19;2;5;OT;CLOSED;;RF-MET02;;701102;288933;1721;COMCEL;;INCIDENT;5903182;CAUSE;;FlipOn Disparado;701102;582;COMCEL
5903182;FALLA CORE TX - RIESGO;;25/04/2017 7:31;RECTIFICADOR@EMERSON.10.25.10.19;2;5;OT;CLOSED;;RF-MET02;;70110102;288934;1761;COMCEL;;INCIDENT;5903182;REMEDY;;Electrinicidad restablecida;70110102;693;COMCEL
5903261;FALLA TELEFONIA;Otto Portillo;25/04/2017 7:38;87203;5;;BUC;CLOSED;;PEBUCOW;;1021;288882;1047;COMCEL;;INCIDENT;5903261;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5903261;FALLA TELEFONIA;Otto Portillo;25/04/2017 7:38;87203;5;;BUC;CLOSED;;PEBUCOW;;102109;288883;1073;COMCEL;;INCIDENT;5903261;CAUSE;;Corte de fibra por Movimiento de Postes;102109;84;COMCEL
5903261;FALLA TELEFONIA;Otto Portillo;25/04/2017 7:38;87203;5;;BUC;CLOSED;;PEBUCOW;;10210101;288884;1129;COMCEL;;INCIDENT;5903261;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5903494;FALLA DATOS / DATA SERVICE OUTAGE - HON-GUA-INL-RETAIL-1 MBPS-ENLACE INTERNACIONAL HN GT;Gabriela Guzman;25/04/2017 8:06;27895;4;;ON;CLOSED;;NOC_ON;;9011;289262;1909;COMCEL;;INCIDENT;5903494;PROBLEM;;Indeterminado;9011;901;COMCEL
5903494;FALLA DATOS / DATA SERVICE OUTAGE - HON-GUA-INL-RETAIL-1 MBPS-ENLACE INTERNACIONAL HN GT;Gabriela Guzman;25/04/2017 8:06;27895;4;;ON;CLOSED;;NOC_ON;;901101;289263;1911;COMCEL;;INCIDENT;5903494;CAUSE;;Sin intervencion;901101;903;COMCEL
5903494;FALLA DATOS / DATA SERVICE OUTAGE - HON-GUA-INL-RETAIL-1 MBPS-ENLACE INTERNACIONAL HN GT;Gabriela Guzman;25/04/2017 8:06;27895;4;;ON;CLOSED;;NOC_ON;;90110101;289264;4485;COMCEL;;INCIDENT;5903494;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5903902;FALLA CORE TX - RIESGO;;25/04/2017 8:49;TELL@BSA.TE605;2;5;OT;CLOSED;;TXSUPENG;;7011;289115;1713;COMCEL;;INCIDENT;5903902;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5903902;FALLA CORE TX - RIESGO;;25/04/2017 8:49;TELL@BSA.TE605;2;5;OT;CLOSED;;TXSUPENG;;701101;289116;1719;COMCEL;;INCIDENT;5903902;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5903902;FALLA CORE TX - RIESGO;;25/04/2017 8:49;TELL@BSA.TE605;2;5;OT;CLOSED;;TXSUPENG;;70110101;289117;1759;COMCEL;;INCIDENT;5903902;REMEDY;;reconexion de energia;70110101;691;COMCEL
5903961;FALLA CORE TX - RIESGO;;25/04/2017 8:56;TELL@BSA.TE501;2;5;OT;CLOSED;;TXSUPENG;;7011;289177;1713;COMCEL;;INCIDENT;5903961;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5903961;FALLA CORE TX - RIESGO;;25/04/2017 8:56;TELL@BSA.TE501;2;5;OT;CLOSED;;TXSUPENG;;701101;289178;1719;COMCEL;;INCIDENT;5903961;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5903961;FALLA CORE TX - RIESGO;;25/04/2017 8:56;TELL@BSA.TE501;2;5;OT;CLOSED;;TXSUPENG;;70110101;289179;1759;COMCEL;;INCIDENT;5903961;REMEDY;;reconexion de energia;70110101;691;COMCEL
5904001;FALLA CORE TX - RIESGO;;25/04/2017 9:00;TELL@BSA.TE668;2;5;OT;CLOSED;;TXSUPENG;;7011;289050;1713;COMCEL;;INCIDENT;5904001;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5904001;FALLA CORE TX - RIESGO;;25/04/2017 9:00;TELL@BSA.TE668;2;5;OT;CLOSED;;TXSUPENG;;701101;289051;1719;COMCEL;;INCIDENT;5904001;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5904001;FALLA CORE TX - RIESGO;;25/04/2017 9:00;TELL@BSA.TE668;2;5;OT;CLOSED;;TXSUPENG;;70110101;289052;1759;COMCEL;;INCIDENT;5904001;REMEDY;;reconexion de energia;70110101;691;COMCEL
5904092;FALLA CORE TX - AFECTACION;;25/04/2017 9:08;TELL@BSA.TE618;3;5;OT;CLOSED;;RF-SCH01;;7011;288917;1713;COMCEL;;INCIDENT;5904092;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5904092;FALLA CORE TX - AFECTACION;;25/04/2017 9:08;TELL@BSA.TE618;3;5;OT;CLOSED;;RF-SCH01;;701125;288918;4723;COMCEL;;INCIDENT;5904092;CAUSE;;Calidad Energia Comercial;701125;1545;COMCEL
5904092;FALLA CORE TX - AFECTACION;;25/04/2017 9:08;TELL@BSA.TE618;3;5;OT;CLOSED;;RF-SCH01;;70112501;288919;4725;COMCEL;;INCIDENT;5904092;REMEDY;;Conexi髇 de MG Port醫il;70112501;1546;COMCEL
5904251;FALLA DATOS;cristian;25/04/2017 9:27;5699;5;;BUC;CLOSED;;PEBUCHHT;;1021;289015;1047;COMCEL;;INCIDENT;5904251;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5904251;FALLA DATOS;cristian;25/04/2017 9:27;5699;5;;BUC;CLOSED;;PEBUCHHT;;102107;289016;1069;COMCEL;;INCIDENT;5904251;CAUSE;;Camion se pasa llevando la fibra;102107;80;COMCEL
5904251;FALLA DATOS;cristian;25/04/2017 9:27;5699;5;;BUC;CLOSED;;PEBUCHHT;;10210101;289017;1123;COMCEL;;INCIDENT;5904251;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5904266;FALLA CORE TX - AFECTACION;;25/04/2017 9:28;IPRAN@ATN.10.245.221.6;3;;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5904455;FALLA CORE TX - AFECTACION;;25/04/2017 9:50;TELL@BSA.TE660;3;5;OT;CLOSED;;RF-MSQ01;;7011;288961;1713;COMCEL;;INCIDENT;5904455;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5904455;FALLA CORE TX - AFECTACION;;25/04/2017 9:50;TELL@BSA.TE660;3;5;OT;CLOSED;;RF-MSQ01;;701101;288962;1719;COMCEL;;INCIDENT;5904455;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5904455;FALLA CORE TX - AFECTACION;;25/04/2017 9:50;TELL@BSA.TE660;3;5;OT;CLOSED;;RF-MSQ01;;70110101;288963;1759;COMCEL;;INCIDENT;5904455;REMEDY;;reconexion de energia;70110101;691;COMCEL
5904485;FALLA CORE TX - AFECTACION;;25/04/2017 9:54;TELL@BSA.TE1630;3;5;OT;CLOSED;;TXSUPENG;;7011;289029;1713;COMCEL;;INCIDENT;5904485;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5904485;FALLA CORE TX - AFECTACION;;25/04/2017 9:54;TELL@BSA.TE1630;3;5;OT;CLOSED;;TXSUPENG;;701101;289030;1719;COMCEL;;INCIDENT;5904485;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5904485;FALLA CORE TX - AFECTACION;;25/04/2017 9:54;TELL@BSA.TE1630;3;5;OT;CLOSED;;TXSUPENG;;70110101;289031;1759;COMCEL;;INCIDENT;5904485;REMEDY;;reconexion de energia;70110101;691;COMCEL
5904569;FALLA DATOS;pablo de la roca;25/04/2017 10:05;81430;4;;BUC;CLOSED;;PEBUCOW;;1021;288945;1047;COMCEL;;INCIDENT;5904569;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5904569;FALLA DATOS;pablo de la roca;25/04/2017 10:05;81430;4;;BUC;CLOSED;;PEBUCOW;;102135;288947;5391;COMCEL;;INCIDENT;5904569;CAUSE;;Error humano;102135;1870;COMCEL
5904569;FALLA DATOS;pablo de la roca;25/04/2017 10:05;81430;4;;BUC;CLOSED;;PEBUCOW;;10212901;288948;5849;COMCEL;;INCIDENT;5904569;REMEDY;;aplomado de poste o retenida;10212901;1880;COMCEL
5904754;FALLA CORE TX - AFECTACION;;25/04/2017 10:27;IPRAN@ALU.10.20.1.63;3;5;OT;CLOSED;;RF-AVP02;;7011;288983;1713;COMCEL;;INCIDENT;5904754;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5904754;FALLA CORE TX - AFECTACION;;25/04/2017 10:27;IPRAN@ALU.10.20.1.63;3;5;OT;CLOSED;;RF-AVP02;;701101;288984;1719;COMCEL;;INCIDENT;5904754;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5904754;FALLA CORE TX - AFECTACION;;25/04/2017 10:27;IPRAN@ALU.10.20.1.63;3;5;OT;CLOSED;;RF-AVP02;;70110101;288985;1759;COMCEL;;INCIDENT;5904754;REMEDY;;reconexion de energia;70110101;691;COMCEL
5904816;FALLA CORE TX - AFECTACION;;25/04/2017 10:35;IPRAN@ATN.10.20.1.22;3;;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5904967;FALLA CORE TX - AFECTACION;;25/04/2017 10:52;IPRAN@ALU.10.20.3.33;3;5;OT;CLOSED;;RF-EPG01;;7011;289162;1713;COMCEL;;INCIDENT;5904967;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5904967;FALLA CORE TX - AFECTACION;;25/04/2017 10:52;IPRAN@ALU.10.20.3.33;3;5;OT;CLOSED;;RF-EPG01;;701101;289163;1719;COMCEL;;INCIDENT;5904967;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5904967;FALLA CORE TX - AFECTACION;;25/04/2017 10:52;IPRAN@ALU.10.20.3.33;3;5;OT;CLOSED;;RF-EPG01;;70110101;289164;1759;COMCEL;;INCIDENT;5904967;REMEDY;;reconexion de energia;70110101;691;COMCEL
5905104;FALLA CORE TX - AFECTACION;;25/04/2017 11:08;@ATN10.25.252.10;3;5;OT;CLOSED;;RF-EPG01;;7011;289159;1713;COMCEL;;INCIDENT;5905104;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5905104;FALLA CORE TX - AFECTACION;;25/04/2017 11:08;@ATN10.25.252.10;3;5;OT;CLOSED;;RF-EPG01;;701101;289160;1719;COMCEL;;INCIDENT;5905104;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5905104;FALLA CORE TX - AFECTACION;;25/04/2017 11:08;@ATN10.25.252.10;3;5;OT;CLOSED;;RF-EPG01;;70110101;289161;1759;COMCEL;;INCIDENT;5905104;REMEDY;;reconexion de energia;70110101;691;COMCEL
5905490;FALLA DE DATOS - PROACTIVO - VISA 64KBPS IP VPN ELITE GT-NAP W0X54300 #3;VERIZON;25/04/2017 11:57;39988;4;;ON;CLOSED;;PEBUCOW;;1011;289008;1017;COMCEL;ON;INCIDENT;5905490;PROBLEM;;CORTE DE COBRE;1011;39;COMCEL
5905490;FALLA DE DATOS - PROACTIVO - VISA 64KBPS IP VPN ELITE GT-NAP W0X54300 #3;VERIZON;25/04/2017 11:57;39988;4;;ON;CLOSED;;PEBUCOW;;101105;289009;1027;COMCEL;ON;INCIDENT;5905490;CAUSE;;Protector de cobre Cliente;101105;49;COMCEL
5905490;FALLA DE DATOS - PROACTIVO - VISA 64KBPS IP VPN ELITE GT-NAP W0X54300 #3;VERIZON;25/04/2017 11:57;39988;4;;ON;CLOSED;;PEBUCOW;;10110104;289010;1041;COMCEL;ON;INCIDENT;5905490;REMEDY;;cambio de protector;10110104;62;COMCEL
5905558;BUC,VAS,MINGOB,C醡ara,Foco;EJMENCOS;25/04/2017 12:05;MG002;3;;BUC;CLOSED;ZRZAMORA;;;4011;288992;1579;COMCEL;;INCIDENT;5905558;PROBLEM;;CONEXI覰 - CONEXI覰 F蚐ICA;4011;821;COMCEL
5905558;BUC,VAS,MINGOB,C醡ara,Foco;EJMENCOS;25/04/2017 12:05;MG002;3;;BUC;CLOSED;ZRZAMORA;;;401106;288993;1591;COMCEL;;INCIDENT;5905558;CAUSE;;Conector Da馻do;401106;835;COMCEL
5905558;BUC,VAS,MINGOB,C醡ara,Foco;EJMENCOS;25/04/2017 12:05;MG002;3;;BUC;CLOSED;ZRZAMORA;;;40110103;288994;1611;COMCEL;;INCIDENT;5905558;REMEDY;;cambio conector;40110103;857;COMCEL
5905589;FALLA DATOS;Axel Penate <;25/04/2017 12:09;44361;5;;BUC;CLOSED;;PEBUCOW;;1011;289780;1017;COMCEL;;INCIDENT;5905589;PROBLEM;;CORTE DE COBRE;1011;39;COMCEL
5905589;FALLA DATOS;Axel Penate <;25/04/2017 12:09;44361;5;;BUC;CLOSED;;PEBUCOW;;101101;289781;1019;COMCEL;;INCIDENT;5905589;CAUSE;;Abonado da馻do;101101;41;COMCEL
5905589;FALLA DATOS;Axel Penate <;25/04/2017 12:09;44361;5;;BUC;CLOSED;;PEBUCOW;;10110101;289782;1033;COMCEL;;INCIDENT;5905589;REMEDY;;Cambio de abonado;10110101;56;COMCEL
5905604;FALLA CORE TX - RIESGO;;25/04/2017 12:11;TELL@BSA.TE601;2;5;OT;CLOSED;;TXSUPENG;;7011;289169;1713;COMCEL;;INCIDENT;5905604;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5905604;FALLA CORE TX - RIESGO;;25/04/2017 12:11;TELL@BSA.TE601;2;5;OT;CLOSED;;TXSUPENG;;701101;289170;1719;COMCEL;;INCIDENT;5905604;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5905604;FALLA CORE TX - RIESGO;;25/04/2017 12:11;TELL@BSA.TE601;2;5;OT;CLOSED;;TXSUPENG;;70110101;289171;1759;COMCEL;;INCIDENT;5905604;REMEDY;;reconexion de energia;70110101;691;COMCEL
5905690;FALLA DATOS;;25/04/2017 12:22;82366;5;;BUC;CLOSED;;PEBUCOW;;1021;289011;1047;COMCEL;;INCIDENT;5905690;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5905690;FALLA DATOS;;25/04/2017 12:22;82366;5;;BUC;CLOSED;;PEBUCOW;;102121;289013;1097;COMCEL;;INCIDENT;5905690;CAUSE;;Patchcord da馻do;102121;108;COMCEL
5905690;FALLA DATOS;;25/04/2017 12:22;82366;5;;BUC;CLOSED;;PEBUCOW;;10210104;289014;1153;COMCEL;;INCIDENT;5905690;REMEDY;;cambio patchcord;10210104;125;COMCEL
5905809;RBS FUERA DE SERVICIO;;25/04/2017 12:37;WESC039;3;3;OT;CLOSED;;PEINGESC;;1021;289165;1047;COMCEL;;INCIDENT;5905809;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5905809;RBS FUERA DE SERVICIO;;25/04/2017 12:37;WESC039;3;3;OT;CLOSED;;PEINGESC;;102132;289172;5385;COMCEL;;INCIDENT;5905809;CAUSE;;Vandalismo;102132;1867;COMCEL
5905809;RBS FUERA DE SERVICIO;;25/04/2017 12:37;WESC039;3;3;OT;CLOSED;;PEINGESC;;10212904;289173;5765;COMCEL;;INCIDENT;5905809;REMEDY;;Corrimiento de reserva y fusion con mufa;10212904;1883;COMCEL
5905810;RBS FUERA DE SERVICIO;;25/04/2017 12:38;SES039;3;3;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5906506;FALLA INTERNET;Gerardo Similoe-;25/04/2017 14:08;39330;5;;BUC;CLOSED;;PEBUCOW;;4011;289038;1579;COMCEL;;INCIDENT;5906506;PROBLEM;;CONEXI覰 - CONEXI覰 F蚐ICA;4011;821;COMCEL
5906506;FALLA INTERNET;Gerardo Similoe-;25/04/2017 14:08;39330;5;;BUC;CLOSED;;PEBUCOW;;401107;289039;1593;COMCEL;;INCIDENT;5906506;CAUSE;;Conector flojo;401107;837;COMCEL
5906506;FALLA INTERNET;Gerardo Similoe-;25/04/2017 14:08;39330;5;;BUC;CLOSED;;PEBUCOW;;40110104;289040;1613;COMCEL;;INCIDENT;5906506;REMEDY;;reconexion;40110104;861;COMCEL
5906741;INCIDENTE DE NODO OPTICO RD4341B;HUBERTH ALEXANDER;25/04/2017 14:38;HFC@RD4341B;;;TH;CLOSED;;PEINGCTR;;7011;289074;1713;COMCEL;;INCIDENT;5906741;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5906741;INCIDENTE DE NODO OPTICO RD4341B;HUBERTH ALEXANDER;25/04/2017 14:38;HFC@RD4341B;;;TH;CLOSED;;PEINGCTR;;701101;289075;1719;COMCEL;;INCIDENT;5906741;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5906899;FALLA CORE TX - RIESGO;;25/04/2017 14:58;TELL@BSA.TE2504;2;;OT;CLOSED;;TXSUPENG;;7011;289053;1713;COMCEL;;INCIDENT;5906899;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5906899;FALLA CORE TX - RIESGO;;25/04/2017 14:58;TELL@BSA.TE2504;2;;OT;CLOSED;;TXSUPENG;;701101;289054;1719;COMCEL;;INCIDENT;5906899;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5906899;FALLA CORE TX - RIESGO;;25/04/2017 14:58;TELL@BSA.TE2504;2;;OT;CLOSED;;TXSUPENG;;70110101;289055;1759;COMCEL;;INCIDENT;5906899;REMEDY;;reconexion de energia;70110101;691;COMCEL
5907398;FALLA DATOS;Leonel Gomez.;25/04/2017 16:03;779;5;;BUC;CLOSED;MARREDONDO;;;3011;289141;1507;COMCEL;;INCIDENT;5907398;PROBLEM;;LAN;3011;778;COMCEL
5907398;FALLA DATOS;Leonel Gomez.;25/04/2017 16:03;779;5;;BUC;CLOSED;MARREDONDO;;;301105;289142;1521;COMCEL;;INCIDENT;5907398;CAUSE;;Problema LAN;301105;788;COMCEL
5907398;FALLA DATOS;Leonel Gomez.;25/04/2017 16:03;779;5;;BUC;CLOSED;MARREDONDO;;;30110105;289143;4689;COMCEL;;INCIDENT;5907398;REMEDY;;Problemas Equipo Cliente;30110105;1531;COMCEL
5907577;FALLA DATOS;David Alfaro-;25/04/2017 16:34;6813;5;;BUC;CLOSED;;PEBUCOW;;1021;289123;1047;COMCEL;;INCIDENT;5907577;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5907577;FALLA DATOS;David Alfaro-;25/04/2017 16:34;6813;5;;BUC;CLOSED;;PEBUCOW;;102121;289127;1097;COMCEL;;INCIDENT;5907577;CAUSE;;Patchcord da馻do;102121;108;COMCEL
5907577;FALLA DATOS;David Alfaro-;25/04/2017 16:34;6813;5;;BUC;CLOSED;;PEBUCOW;;10210104;289128;1153;COMCEL;;INCIDENT;5907577;REMEDY;;cambio patchcord;10210104;125;COMCEL
5907578;FALLA CORE TX - RIESGO;;25/04/2017 16:34;TELL@BSA.TE668;2;5;OT;CLOSED;;TXSUPENG;;7011;289080;1713;COMCEL;;INCIDENT;5907578;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5907578;FALLA CORE TX - RIESGO;;25/04/2017 16:34;TELL@BSA.TE668;2;5;OT;CLOSED;;TXSUPENG;;701101;289118;1719;COMCEL;;INCIDENT;5907578;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5907578;FALLA CORE TX - RIESGO;;25/04/2017 16:34;TELL@BSA.TE668;2;5;OT;CLOSED;;TXSUPENG;;70110101;289119;1759;COMCEL;;INCIDENT;5907578;REMEDY;;reconexion de energia;70110101;691;COMCEL
5907812;FALLA CORE TX - AFECTACION;;25/04/2017 16:54;IPRAN@ALU.10.20.1.63;3;5;OT;CLOSED;;RF-AVP02;;7011;289120;1713;COMCEL;;INCIDENT;5907812;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5907812;FALLA CORE TX - AFECTACION;;25/04/2017 16:54;IPRAN@ALU.10.20.1.63;3;5;OT;CLOSED;;RF-AVP02;;701101;289121;1719;COMCEL;;INCIDENT;5907812;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5907812;FALLA CORE TX - AFECTACION;;25/04/2017 16:54;IPRAN@ALU.10.20.1.63;3;5;OT;CLOSED;;RF-AVP02;;70110101;289122;1759;COMCEL;;INCIDENT;5907812;REMEDY;;reconexion de energia;70110101;691;COMCEL
5907905;FALLA CORE TX - AFECTACION;;25/04/2017 17:01;IPRAN@ALU.10.20.10.7;3;5;OT;CLOSED;;RF-BVP01;;7011;289166;1713;COMCEL;;INCIDENT;5907905;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5907905;FALLA CORE TX - AFECTACION;;25/04/2017 17:01;IPRAN@ALU.10.20.10.7;3;5;OT;CLOSED;;RF-BVP01;;701101;289167;1719;COMCEL;;INCIDENT;5907905;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5907905;FALLA CORE TX - AFECTACION;;25/04/2017 17:01;IPRAN@ALU.10.20.10.7;3;5;OT;CLOSED;;RF-BVP01;;70110101;289168;1759;COMCEL;;INCIDENT;5907905;REMEDY;;reconexion de energia;70110101;691;COMCEL
5908143;INCIDENTE DE NODO OPTICO TO5750A;HUBERTH ALEXANDER;25/04/2017 17:33;HFC@TO5750A;;;TH;CLOSED;;PEINGCTR;;7011;289144;1713;COMCEL;;INCIDENT;5908143;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5908143;INCIDENTE DE NODO OPTICO TO5750A;HUBERTH ALEXANDER;25/04/2017 17:33;HFC@TO5750A;;;TH;CLOSED;;PEINGCTR;;701101;289145;1719;COMCEL;;INCIDENT;5908143;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5908143;INCIDENTE DE NODO OPTICO TO5750A;HUBERTH ALEXANDER;25/04/2017 17:33;HFC@TO5750A;;;TH;CLOSED;;PEINGCTR;;70110101;289146;1759;COMCEL;;INCIDENT;5908143;REMEDY;;reconexion de energia;70110101;691;COMCEL
